created_at,temp_cria,temp_mielera,temp_exterior,humedad_cria,humedad_mielera,humedad_exterior,peso_total,peso_mielera,estado,temp_mean,temp_min,temp_max,temp_std,temp_cv,pct_tiempo_optimo
2026-03-19 01:00:00-05:00,35.069014084507046,29.7056338028169,22.45492957746479,64.84929577464789,61.37183098591549,68.07042253521126,29.75,10.72,Normal,35.21214766178023,34.287323943661974,36.194871794871794,0.4884674262728077,1.3872128191800048,91.66666666666666
2026-03-19 01:30:00-05:00,35.172222222222224,29.73,22.461111111111112,66.23888888888888,62.20857142857143,69.13888888888889,29.63,11.06,Normal,35.20887130850387,34.287323943661974,36.194871794871794,0.48819097827484176,1.3865567401955619,91.66666666666666
2026-03-19 02:00:00-05:00,35.21111111111112,30.131944444444443,21.915277777777774,66.22916666666667,63.0375,72.15277777777777,29.67,11.0,Normal,35.20659210622467,34.287323943661974,36.194871794871794,0.48791397285262644,1.3858597031501985,91.66666666666666
2026-03-19 02:30:00-05:00,35.29577464788732,29.924637681159425,22.404225352112675,67.1887323943662,62.756521739130434,70.56338028169014,29.67,11.12,Normal,35.20637053104711,34.287323943661974,36.194871794871794,0.48787009119692404,1.3857437839742404,91.66666666666666
2026-03-19 03:00:00-05:00,35.255,29.92,21.48,66.16,63.760000000000005,72.15,29.66,11.07,Normal,35.20326852888261,34.287323943661974,36.194871794871794,0.48706013901592593,1.3835651045195312,91.66666666666666
2026-03-19 06:30:00-05:00,34.9,31.0375,24.31875,69.34375,69.05,64.9375,29.54,16.54,Normal,35.193225793839865,34.287323943661974,36.194871794871794,0.4882636109667895,1.3873795310126245,91.66666666666666
2026-03-19 07:00:00-05:00,34.97361111111111,31.72638888888889,31.10138888888889,68.94305555555555,65.34583333333333,46.18055555555556,29.48,13.36,Normal,35.184262563782895,34.287323943661974,36.194871794871794,0.4882639024284226,1.3877337958790121,91.66666666666666
2026-03-19 07:30:00-05:00,35.255,33.42666666666666,34.51,69.28833333333334,64.24166666666666,38.71666666666667,29.53,13.39,Normal,35.18118831164614,34.287323943661974,36.194871794871794,0.48732381604716896,1.3851829327943668,91.66666666666666
2026-03-19 08:00:00-05:00,35.667605633802815,35.29420289855073,37.96478873239437,69.35915492957747,60.6608695652174,32.11267605633803,29.67,13.42,Normal,35.18713736064096,34.287323943661974,36.194871794871794,0.4915526568806768,1.3969668854918262,91.66666666666666
2026-03-19 08:30:00-05:00,36.29861111111112,37.355555555555554,39.400000000000006,68.9986111111111,59.69027777777777,29.569444444444443,29.8,12.72,Alerta,35.206205647678,34.287323943661974,36.29861111111112,0.5164477057368752,1.466922368474369,89.58333333333334
2026-03-19 09:00:00-05:00,36.32083333333333,38.33611111111111,38.829166666666666,66.38194444444444,56.28194444444445,30.88888888888889,29.96,13.07,Alerta,35.22509205640816,34.287323943661974,36.32083333333333,0.5402468520570441,1.5336989075625773,87.5
2026-03-19 09:30:00-05:00,36.16338028169015,38.294285714285714,40.20281690140845,66.26619718309858,55.51,27.12676056338028,30.09,12.35,Critico,35.24353320543909,34.287323943661974,36.32083333333333,0.556947860785715,1.5802838425398333,85.41666666666666
2026-03-19 10:00:00-05:00,35.858333333333334,38.829166666666666,40.41944444444445,66.34861111111111,58.88472222222222,27.51388888888889,30.15,12.3,Normal,35.254951474669866,34.287323943661974,36.32083333333333,0.5639194590168386,1.599546830810435,85.41666666666666
2026-03-19 10:30:00-05:00,35.87638888888889,39.00140845070423,40.16944444444445,67.79166666666667,56.20281690140845,28.84722222222222,30.22,12.14,Normal,35.26412837994052,34.287323943661974,36.32083333333333,0.570472797842704,1.6177141589786435,85.41666666666666
2026-03-19 11:00:00-05:00,35.75833333333333,39.37777777777777,40.325,69.35555555555555,52.69305555555556,28.48611111111111,30.21,11.81,Normal,35.26310006797471,34.287323943661974,36.32083333333333,0.5695158274129217,1.6150475321656286,85.41666666666666
2026-03-19 11:30:00-05:00,35.07222222222222,39.31666666666667,40.44444444444444,70.16527777777777,47.36944444444444,23.72222222222222,30.29,11.7,Normal,35.240085466835104,34.287323943661974,36.32083333333333,0.553908869174073,1.5718147723999245,87.5
2026-03-19 12:00:00-05:00,35.016666666666666,38.76111111111111,40.47777777777778,70.82499999999999,48.71666666666667,22.09722222222222,30.33,11.79,Normal,35.215539526664166,34.287323943661974,36.32083333333333,0.536531126516952,1.5235635566812955,89.58333333333334
2026-03-19 12:30:00-05:00,35.21527777777778,39.083098591549295,40.15277777777778,68.42361111111111,48.212676056338026,23.47222222222222,30.4,11.71,Normal,35.20180866840206,34.287323943661974,36.32083333333333,0.5276723836566115,1.4989922495950108,89.58333333333334
2026-03-19 13:00:00-05:00,35.23943661971831,38.77605633802817,39.50422535211268,69.50422535211268,47.76338028169014,27.154929577464788,30.37,11.71,Normal,35.191759538150464,34.287323943661974,36.32083333333333,0.5221228297724201,1.4836508223079907,89.58333333333334
2026-03-19 13:30:00-05:00,34.99027777777778,38.47916666666666,36.0,72.01805555555556,50.425,32.583333333333336,30.32,11.95,Normal,35.18258263287981,34.287323943661974,36.32083333333333,0.5217034830496788,1.4828458970551013,89.58333333333334
2026-03-19 14:00:00-05:00,35.22676056338028,38.51571428571428,32.13943661971831,69.86901408450704,50.04,37.985915492957744,30.22,11.19,Normal,35.180202110428866,34.287323943661974,36.32083333333333,0.5212256041693512,1.481587861642325,89.58333333333334
2026-03-19 14:30:00-05:00,35.20422535211268,37.61690140845071,30.814084507042256,69.85492957746479,49.94366197183098,42.04225352112676,30.13,24.75,Normal,35.16564893489417,34.287323943661974,36.32083333333333,0.51025803851363,1.4510127182874513,89.58333333333334
